class_index,label_name,title,description,text,char_count,word_count
4,Sci/Tech,Group: Ivan Damaged Gulf Barrier Islands (AP),"AP - Hurricane Ivan's storm surge and pounding waves swamped the barrier islands that stand guard along the central Gulf of Mexico coast, eroding their protective sand and causing millions of dollars in damage, coastal experts said.","Group: Ivan Damaged Gulf Barrier Islands (AP) AP - Hurricane Ivan's storm surge and pounding waves swamped the barrier islands that stand guard along the central Gulf of Mexico coast, eroding their protective sand and causing millions of dollars in damage, coastal experts said.",278,44
1,World,Turkey urged to recognise Cyprus,"The European commission president, Jose Manuel Barroso, today urged Ankara to  quot;go the extra mile quot; - including the recognition of Cyprus - to convince sceptics Turkey is ready to become a candidate for EU membership.","Turkey urged to recognise Cyprus The European commission president, Jose Manuel Barroso, today urged Ankara to  quot;go the extra mile quot; - including the recognition of Cyprus - to convince sceptics Turkey is ready to become a candidate for EU membership.",258,41
1,World,Syria accuses Israel of bomb attack on Hamas official,"By Inigo Gilmore in Herzliya and Anton La Guardia, Diplomatic Editor. Syria accused Israel last night of planting a bomb in Damascus in an attempt to kill a member of the Hamas militant group.","Syria accuses Israel of bomb attack on Hamas official By Inigo Gilmore in Herzliya and Anton La Guardia, Diplomatic Editor. Syria accused Israel last night of planting a bomb in Damascus in an attempt to kill a member of the Hamas militant group.",246,43
2,Sports,Knicks deep-six Philly in OT,"Allan Houston was stuck in a corner, surrounded by the opposition and working against the clock. And yet, at the game #39;s most frantic moment, there was something reassuring about ","Knicks deep-six Philly in OT Allan Houston was stuck in a corner, surrounded by the opposition and working against the clock. And yet, at the game #39;s most frantic moment, there was something reassuring about",210,35
4,Sci/Tech,VERITAS to Acquire E-mail Archiving Leader KVS; Accelerates &lt;b&gt;...&lt;/b&gt;,"MOUNTAIN VIEW, Calif. --(Business Wire)-- Aug. 31, 2004 -- VERITAS Software Corporation (Nasdaq:VRTS) today announced it has entered into a definitive agreement to acquire KVault Software Limited (KVS), the ","VERITAS to Acquire E-mail Archiving Leader KVS; Accelerates &lt;b&gt;...&lt;/b&gt; MOUNTAIN VIEW, Calif. --(Business Wire)-- Aug. 31, 2004 -- VERITAS Software Corporation (Nasdaq:VRTS) today announced it has entered into a definitive agreement to acquire KVault Software Limited (KVS), the",289,38
4,Sci/Tech,Index Fingers Point the Way for Male Scientists,"Male scientists are good at research because they have higher-than-average levels of the female hormone oestrogen which aids analytical skills, a study on Bath University academics today revealed.","Index Fingers Point the Way for Male Scientists Male scientists are good at research because they have higher-than-average levels of the female hormone oestrogen which aids analytical skills, a study on Bath University academics today revealed.",244,36
4,Sci/Tech,Athens Wrestles to Avoid Cell Phone Outages,"By MATT MOORE    ATHENS, Greece (AP) -- Amid the roar of the crowd, the silence of the phones can be deafening. As thousands of athletes, spectators, journalists, officials and more descend on the Greek capital ahead of the Aug...","Athens Wrestles to Avoid Cell Phone Outages By MATT MOORE    ATHENS, Greece (AP) -- Amid the roar of the crowd, the silence of the phones can be deafening. As thousands of athletes, spectators, journalists, officials and more descend on the Greek capital ahead of the Aug...",274,46
1,World,Aid worker held in Iraq pleads for her life ,"BAGHDAD -- Trembling, haggard, and weeping into a tissue, Margaret Hassan, the kidnapped British aid worker who has spent nearly half her life delivering food and medicine in Iraq, begged Britain yesterday to help save her by withdrawing its troops, saying these  quot;might be my last hours. quot;","Aid worker held in Iraq pleads for her life  BAGHDAD -- Trembling, haggard, and weeping into a tissue, Margaret Hassan, the kidnapped British aid worker who has spent nearly half her life delivering food and medicine in Iraq, begged Britain yesterday to help save her by withdrawing its troops, saying these  quot;might be my last hours. quot;",343,57
2,Sports,Jets Trying to Forget Last Giants Game (AP),AP - Don't remind any of the New York Jets about their last meeting with the local rival Giants. The Jets' season pretty much fell apart that Saturday night last summer when Chad Pennington broke his right wrist.,Jets Trying to Forget Last Giants Game (AP) AP - Don't remind any of the New York Jets about their last meeting with the local rival Giants. The Jets' season pretty much fell apart that Saturday night last summer when Chad Pennington broke his right wrist.,256,46
1,World,Colombian militia leader dead,"Bogota, Colombia - The leader of a paramilitary faction involved in peace talks with the government may be among five paramilitary members killed in an ambush on Monday, authorities said.","Colombian militia leader dead Bogota, Colombia - The leader of a paramilitary faction involved in peace talks with the government may be among five paramilitary members killed in an ambush on Monday, authorities said.",217,34
1,World,Violence Erupts Across Iraq at Sites Far From Fallujah,"Armed insurgents rampaged Thursday through Mosul, Iraq's third-largest city, detonated a massive car bomb in the capital and apparently seized control of two smaller urban centers. This violence took place as U.S. forces continued their major offensive in Fallujah.","Violence Erupts Across Iraq at Sites Far From Fallujah Armed insurgents rampaged Thursday through Mosul, Iraq's third-largest city, detonated a massive car bomb in the capital and apparently seized control of two smaller urban centers. This violence took place as U.S. forces continued their major offensive in Fallujah.",320,48
3,Business,WTO starts negotiations on trade facilitation,The World Trade Organization (WTO) launched negotiations on trade facilitation at a meeting on Monday. WTO members agreed on a work plan and a schedule of meetings on negotiations ,WTO starts negotiations on trade facilitation The World Trade Organization (WTO) launched negotiations on trade facilitation at a meeting on Monday. WTO members agreed on a work plan and a schedule of meetings on negotiations,225,35
3,Business,Charterhouse wins battle for Saga,"Charterhouse has beaten off competition from another private equity player to buy Saga, the company that provides services to the over-50s, for 1.","Charterhouse wins battle for Saga Charterhouse has beaten off competition from another private equity player to buy Saga, the company that provides services to the over-50s, for 1.",180,28
3,Business,US airlines agree to cut flights at Chicago #39;s O #39;Hare,"CHICAGO, Aug 18 (Reuters) - US airlines have agreed to limit flights into Chicago #39;s O #39;Hare International Airport at peak periods to stem record delays that have slowed aviation nationwide, federal officials said on Wednesday. ","US airlines agree to cut flights at Chicago #39;s O #39;Hare CHICAGO, Aug 18 (Reuters) - US airlines have agreed to limit flights into Chicago #39;s O #39;Hare International Airport at peak periods to stem record delays that have slowed aviation nationwide, federal officials said on Wednesday.",294,47
1,World,Ten reported dead in Russian mine blast (AFP),"AFP - Ten miners died and about 20 were injured after a gas explosion ripped through a pit in central Siberia trapping dozens of miners, the Interfax news agency reported citing a spokesman for the local government.","Ten reported dead in Russian mine blast (AFP) AFP - Ten miners died and about 20 were injured after a gas explosion ripped through a pit in central Siberia trapping dozens of miners, the Interfax news agency reported citing a spokesman for the local government.",261,45
4,Sci/Tech,Fake Drug Sales Problematic in Mexico,By MARK STEVENSON      MEXICO CITY (AP) -- Mexican authorities are investigating the sale of fake or substandard medicine in a border town so popular among Americans seeking cheap medications that it has more pharmacies than streets.    U.S...,Fake Drug Sales Problematic in Mexico By MARK STEVENSON      MEXICO CITY (AP) -- Mexican authorities are investigating the sale of fake or substandard medicine in a border town so popular among Americans seeking cheap medications that it has more pharmacies than streets.    U.S...,281,43
